,y_test,prediction
8368,1800.3232,1769.9009494020731
33,2174.5028,1454.4713691537788
5379,926.7936,681.4588043318608
5253,5645.984,2521.3324865366258
1478,4211.185,4149.627647651304
6376,2651.2156,1948.8217245163996
2328,1120.5414,1285.8242307071741
8327,3012.0792,2749.467220804432
8101,2189.1504,2888.635448560378
8192,2908.2144,1758.6779188904593
3664,1318.284,1629.0731627454716
3849,1525.3478,949.2433419362358
2270,695.0952,1917.0980385737814
6757,2807.0128,2765.4241742480535
1656,3455.502,2053.3162312742925
4364,1411.496,2921.948202517704
152,2768.3964,2888.723174272738
4902,2290.352,2255.42159598499
8193,2656.542,2139.1583168282527
7588,1845.5976,1663.4007094353767
7484,671.1264,3682.3387092250205
487,75.2354,-717.2702865158781
5476,193.7478,-831.9069015342748
2420,998.7,4065.4901783196615
2894,1384.1982,3149.133907406367
3583,5660.6316,3189.529606093983
1070,952.7598,573.1897004822645
134,952.094,2733.777794014387
7575,641.8312,3951.785428369653
1454,107.8596,-905.717824821766
5871,129.831,182.19085176193585
5864,1201.769,1000.7194118961713
4512,383.5008,798.988498329345
3053,34.6216,-1312.4773835789347
7286,1102.5648,1036.9392237441741
5397,61.9194,-857.4107683532575
6970,1416.8224,1205.5672171843792
2560,1609.9044,2015.0439381800063
2026,3425.541,3682.3249130912764
6578,1418.154,1668.2265494922146
3069,1736.4064,3427.9383601654
318,3877.6192,2258.041018429896
4189,3238.4512,2845.1676428793467
5306,1054.6272,1591.8466605573017
3391,2376.906,1973.7747104376867
1121,593.2278,1184.4777051109727
6576,1034.6532,751.8760823198295
2899,2709.1402,3313.756089412819
7082,2801.6864,2891.729557347682
5268,1323.6104,3147.8322552545987
4323,978.726,756.1004946045218
6096,1747.725,2051.1053967406897
1643,1198.44,2508.8975175075693
6614,406.138,886.7993028228564
2134,490.0288,2035.3285545745766
1382,639.168,754.5171264277533
5061,402.809,1297.51498702724
6124,1062.6168,1569.4095945934162
5455,982.7208,2008.700359289759
4425,998.7,1685.627389454925
4355,4327.7,3608.014762352309
509,95.8752,-359.0655297056419
3671,2036.6822,1851.1471189857014
6900,4314.384,2972.065062781397
3286,8138.7392,5504.0635170046135
7951,4218.5088,4305.021857570045
7245,517.3266,940.7177116974303
2453,1325.6078,2061.0591823692157
6906,6454.931,4373.038692081657
971,615.1992,905.5116837117932
313,1677.816,2495.241604869232
7871,1677.816,2272.277101479991
3202,539.298,640.3674580862721
5759,784.9782,2167.0299339794337
5583,3520.0846,3337.608989936736
4858,1607.2412,1613.5919848122217
7248,1289.6546,1756.1380374359806
7802,1444.1202,2465.587989026797
8220,2621.9204,2086.0047941611606
558,2876.256,3184.4086401744034
4904,4673.916,2490.8723980579834
276,7452.9652,4038.4988296020256
1540,716.4008,956.9275395697834
7511,3111.9492,2734.4446667813654
3474,755.0172,17.95019755573503
4139,394.1536,602.558619627499
1984,4086.0146,3977.368421454794
2285,3202.498,2062.531225040454
2615,7201.2928,5040.221818491589
3891,1358.232,1575.403076554207
7784,2681.8424,2385.7872115611194
6444,3844.995,3814.661774762241
6308,691.1004,1799.1806796189887
1942,3105.957,3281.590984334046
2569,4402.2696,2395.449102684869
1977,2713.135,3212.104101637181
1220,2884.2456,2525.387874961169
5601,3113.2808,3565.5758669198294
8499,2976.126,1773.4158534239946
3182,1142.5128,1440.7872739105567
2381,4374.306,4040.720055059851
2585,4225.1668,3185.5188588813135
6390,4434.228,3573.5005203292026
4887,1749.7224,2034.431661707435
8066,4171.9028,2605.694763258549
286,296.9468,449.8595968259906
994,2982.784,2438.3947232369965
2586,139.818,-1194.190547572789
4753,3793.7284,2744.9100319654335
1952,554.6114,1290.7110038809124
7984,1245.046,1761.173610530432
7356,974.0654,1506.413661491962
5904,517.9924,4084.221283093247
72,4604.6728,2568.5793267616173
519,5344.3766,5104.423727590408
5081,1342.2528,1745.3414191726624
4978,1784.344,2827.533101503267
7150,4407.596,3431.4902303090594
548,2094.6068,1509.323120483058
2888,2167.179,1793.8532132727235
7428,1845.5976,1691.272107893389
1892,1583.9382,2092.4409454685297
8007,262.3252,2220.5790494519333
6702,1179.1318,920.6790160670259
5356,1158.492,3113.514010752494
1955,1514.695,1623.764563301036
5362,1006.6896,1711.5212952020154
7667,2253.0672,2003.118511019762
2190,934.7832,570.5601764368466
5564,751.0224,1215.1874297907277
3711,1619.2256,1653.9329394077588
1675,2007.387,2221.318551311191
6257,1342.2528,2196.5043150760603
842,1470.0864,1093.308592912083
247,974.7312,2795.7058306232984
8025,207.7296,-1096.9427337779125
8516,858.882,661.7451535514406
4110,2621.9204,1658.0481474807275
3573,1518.024,2506.5313516942715
2217,2428.8384,2594.6041318322827
7779,1258.362,1486.065705324312
4339,1114.5492,2163.5150535776716
5553,2456.802,3986.305693120034
6285,2902.888,2355.1772738605127
5335,339.558,791.7838374728435
3993,529.9768,2178.8879851741685
3485,666.4658,853.4129202109839
3996,110.5228,-155.52596079315208
2565,3844.995,3075.313831277196
4999,2324.9736,3853.497924474316
6934,2616.594,4293.352919949655
4770,253.004,112.00077266138987
3083,7534.1928,3104.5950995652775
725,918.804,2167.920218658557
2682,3531.4032,2367.0994851317046
7922,801.6232,2457.9189872814586
1741,614.5334,1016.6615028810222
6721,1573.9512,2299.3328921886105
6897,3261.7542,2399.8328788293816
779,597.2226,703.3991044381778
50,3134.5864,2292.396828506944
4696,2534.0348,3723.3508995232687
7639,123.173,23.238514870716244
7978,3350.3056,3118.8194819058463
406,5770.4886,3484.491026803655
4234,3379.6008,3181.823815018711
5514,3880.2824,2068.3693041556076
4034,107.8596,-142.8232808377752
6652,715.0692,2075.533931308568
2655,2066.6432,2102.569400640884
2141,5294.4416,4462.424110495935
6291,441.4254,2028.8709520946968
6519,2504.7396,2202.174500804358
2617,1522.0188,2342.080321744758
6784,610.5386,1580.067225736296
3465,1518.024,3085.2081619155197
156,262.3252,1918.1237097867165
8502,3020.0688,3362.380686220772
2795,308.9312,615.323029379449
6627,343.5528,812.7543916699824
6518,2259.0594,3972.3310629322064
578,4655.2736,3896.24147922911
4302,3338.987,3224.5687287036326
8096,1163.8184,1200.5179839897205
2948,3868.9638,3064.4108005694998
4004,4327.7,4192.514655801775
2872,796.9626,645.1222536572423
2653,4195.8716,2997.255004117226
8111,363.5268,1137.1500627308444
1308,343.5528,1977.205280507896
317,452.744,1717.9957042927458
5587,1231.73,888.8262377638889
5817,596.5568,701.1739335333032
7573,3435.528,2445.3878073386895
2958,3350.3056,3292.1913102682825
1812,1597.92,1718.4116845108551
7785,3146.5708,2946.3456623844168
2531,2087.9488,2327.565419703429
4627,4727.18,3190.478553871176
7289,1651.184,1830.6878560504665
4957,298.2784,-722.6479917556708
6418,185.0924,-420.6248912872702
188,2336.958,2836.324403683902
2004,4777.7808,3149.0565229670915
4235,494.0236,758.0561897283005
5129,3427.5384,2686.042951350894
217,260.9936,2235.4916235945047
2405,2109.2544,1854.5782019172038
5168,282.2992,685.1967210784733
3753,3998.7948,3466.9705862229025
1978,447.4176,906.2330428647726
4226,476.047,1527.1907930747718
5992,3243.7776,3916.8523358976745
6005,1693.7952,1713.789906353095
2767,185.7582,1141.4596595330318
2760,2588.6304,2400.978956077971
4160,1938.8096,2429.0843801582023
4338,5704.5744,3962.7533005900864
1334,4098.6648,1870.318832820874
1597,1893.5352,2648.5660959092625
7482,3467.4864,1532.3879180282775
8335,708.4112,983.8169725460307
1833,1985.4156,2379.612402241736
7970,2157.192,2877.8042146650314
1514,3368.948,3767.6163258609745
2887,6359.7216,3907.3695406821666
2423,1225.072,1009.14818989529
6035,88.5514,-451.0699526651679
7301,3728.48,3142.71179905715
1063,568.5932,460.6094691315325
4912,4853.682,2827.6096097019413
1172,2251.7356,2036.866456933897
8105,1155.8288,1530.9483053238544
2929,4604.6728,3985.5082696104896
7323,1188.453,3933.9118772593392
1972,1120.5414,1201.038008926218
1768,1398.18,1646.236770214316
122,186.424,-393.02921751443955
4488,1406.1696,1516.8926818793348
1529,3749.7856,2748.0021062753117
1621,3755.112,3193.9192660313524
7278,326.242,634.1754499224953
4942,2221.1088,3031.7700847184606
1928,1897.53,2007.059859419717
2890,2846.295,2786.772852141124
1087,1522.0188,3929.9626841311674
5036,4094.67,2700.445857284388
8437,2596.62,1817.6167730075645
6129,1693.7952,2066.272761813968
294,5499.508,4575.67088732651
7132,2449.4782,2958.1996417182486
6197,2526.711,3365.668133702274
7870,1480.0734,2685.4608820901767
5439,1581.9408,1164.1504982712079
8438,3034.0506,2291.704499684647
1642,211.7244,-98.44658403406311
1234,872.198,1354.1414075614734
1185,822.263,722.3445370800346
3046,295.6152,440.3488398028476
384,3523.4136,2119.452788392515
3756,5552.1062,2560.5247749499226
7476,1494.0552,1379.324620153395
2663,102.5332,-237.26383779364096
4982,3367.6164,2854.607522790046
4987,455.4072,498.6282873845662
684,5159.2842,3090.5503142999473
8022,5812.434,3087.1123697240128
4085,2120.573,2723.5417051572126
7110,2644.5576,3601.361993171003
1533,1943.4702,1398.5952268324372
451,1816.3024,1406.6328586096727
4237,1404.1722,1404.22199349388
2640,1288.9888,2545.0632959486866
1376,1151.1682,2592.0430421657384
1914,515.3292,-469.84803804379317
5866,6636.6944,3776.9846821444407
2980,3101.2964,2995.837744492389
1490,486.034,1924.4826781770632
4629,447.4176,2140.547343102861
5777,335.5632,789.8647897932165
4030,1318.284,1831.6970379337254
1811,468.7232,1070.28398290969
2038,1470.0864,3040.0618512955652
6159,697.0926,1780.4183714159126
5313,750.3566,1748.6217531652592
6134,8217.3036,5459.90905646423
1536,2320.9788,2633.848686274423
2604,3956.8494,3126.5450677206763
5598,1882.2166,2894.7112717472255
396,3707.1744,3785.8570270014698
8376,3717.8272,3853.955278628908
6157,583.2408,1579.5234237281813
14,1977.426,3111.1791860966514
5546,1980.755,3310.556370181618
1900,4566.0564,3939.7938865976607
2475,361.5294,64.75686700807228
7343,8209.314,4389.578571662097
6939,886.8456,1139.5697174070867
7658,826.2578,2274.690203357439
4092,647.1576,2317.0315805770033
4857,722.393,1392.018516689055
5603,169.779,838.6588740228781
4178,653.1498,3364.9919641953456
7160,1318.284,1435.25968453726
8407,575.2512,2425.886184056505
6752,882.8508,2360.360975209505
4716,3182.524,2495.369794002307
90,369.519,68.95763829410225
5421,2149.2024,2941.015778060197
5326,3950.1914,3601.8785721681807
5632,2852.2872,2676.142579542943
5354,272.978,-1047.1736736387784
8167,1857.582,2092.7819122584096
3126,2090.612,3189.7777837211493
6020,1218.414,1014.4296743709897
3050,3761.77,2485.907783973812
3490,1687.1372,3885.5671387504854
6669,1670.4922,2159.1633672770445
4948,1981.4208,4016.9143111640806
6047,1488.063,1587.1712780347739
15,1547.3192,974.1473324269539
1315,1413.4934,1854.2093617542228
8484,2324.9736,2121.7804577726683
2693,3408.896,4169.5544550216055
5183,2458.1336,2784.0920660450524
6413,447.4176,1280.6044556071342
5296,3159.8868,3836.1123040053126
