,y_test,prediction
4937,3658.571,1678.2952847467232
5645,2077.296,2760.493906305993
1034,75.9012,-1146.9596978646455
3326,3478.805,2910.1989792440345
1103,5350.3688,2724.331451464581
6440,1113.2176,1040.3998031342521
2578,2648.5524,2320.637391148949
394,3259.7568,2961.976410670509
4994,2292.3494,3388.492329992779
787,129.1652,-848.6504485699297
2152,2348.9424,2006.9141647490292
5105,1230.3984,1735.632532892996
3379,727.0536,842.8666371128154
4800,488.6972,1959.1307316046164
5276,2055.3246,1630.0129431975804
6608,691.1004,1840.2550908445915
7114,3174.5344,3204.6961780654574
6423,569.259,2729.01449860662
5840,1446.1176,1721.4092901610256
3766,5267.8096,3547.4633046795143
5575,885.514,1427.0417749000703
3779,3563.3616,2122.780482425405
5977,8474.3024,5078.265137919447
7052,3675.216,3658.619471730875
1082,1584.604,1899.9773099373858
7917,743.0328,1386.898290175293
5836,3271.7412,3700.8950032194643
3976,1592.5936,2475.953656955621
1783,2364.9216,2482.1537018998324
1414,3420.8804,5274.842861838348
3724,5000.8238,4161.555197609282
5605,1607.907,3374.9948214078177
2509,2960.1468,2318.9379791884603
2067,1518.024,2332.395522301328
2774,1419.4856,1718.0756253308696
6630,173.108,-493.2744923642713
1817,4410.2592,3162.2901076339726
3805,2182.4924,3173.8105087530694
2081,392.822,1191.0307087763144
7551,3229.7958,3925.734490649445
5173,2302.3364,2978.5299195957723
3714,5299.768,4191.015549456402
692,4974.1918,4008.0102228317432
1235,3235.788,2693.9065361465186
5770,2388.2246,2231.1516461097735
642,3246.4408,2397.0056187928903
7419,2444.8176,2469.8615438258375
3315,2956.152,3077.9626029695564
3679,2695.1584,2148.084686376161
38,388.1614,2103.64097137636
7813,109.1912,-1031.9116045850742
5155,354.2056,948.7186251339958
8405,124.5046,52.79388350661429
1180,2190.482,2594.7160975533643
1022,352.874,931.7252628378733
7538,1817.634,2575.611659904568
8284,197.0768,-244.37447001115606
7975,922.7988,1346.01001426324
1332,1957.452,2313.7899475030754
5873,2422.1804,2413.1623428346693
2189,5243.8408,3865.983228173144
1386,3691.1952,2767.9265532681575
147,1597.92,2677.9794387271904
8244,3964.839,4239.712507289825
7158,5592.72,3365.7278277122036
4520,2302.3364,1923.0152348499964
3769,3567.3564,4501.119457669021
5470,1791.6678,1036.0846100993267
7898,790.9704,2296.424497774363
8441,777.6544,1657.3995516406462
4919,341.5554,1909.5020836858746
196,992.7078,831.8674332582827
5367,2596.62,2480.8600569606624
1456,351.5424,1572.2664789372336
277,450.0808,1932.6479700436732
1830,1468.089,860.9636286900095
2172,697.7584,879.2136553254854
3266,5752.512,3492.7833149023654
1379,5816.4288,5279.124880812793
4844,102.5332,-185.4991233610781
6799,459.402,3761.529731646655
7782,2345.6134,2914.983197679312
2843,2796.36,3859.686496143466
1283,1581.275,1199.85284721126
3375,352.874,845.4485276694284
5739,2087.283,2706.057076657869
5937,312.926,516.2812687482931
3180,1524.0162,1579.5207616699927
7671,1078.596,789.6009388132629
8210,3435.528,3380.6451678253115
2417,3731.809,3259.947654073364
7299,3352.303,2897.6801193882397
958,1973.4312,2775.1300212712213
6956,2125.2336,1640.985161723609
3740,91.8804,-1026.2466967643672
3079,497.3526,934.6856666521576
5167,683.1108,1964.6127793306166
839,2857.6136,1751.3104606843458
39,2180.495,2877.3387741039314
7852,1342.2528,1640.6862372700025
4881,2792.3652,2586.665490182693
6258,2512.7292,2693.5430820971287
7427,884.1824,1560.1971264147262
3603,330.2368,770.3107102108684
7648,1070.6064,1360.9286307688296
462,1787.673,1899.096281251349
4065,1845.5976,2812.7177872762722
982,384.8324,1158.3589204863338
6296,247.6776,108.14420090592921
641,6611.394,3202.5905485251315
454,2683.174,1469.2831033405432
20,3775.086,3974.0095026241115
8401,1395.5168,1600.8993892502726
8283,1845.5976,1435.329853608761
3639,390.1588,1196.4508101227734
244,3225.1352,3743.4787198388854
2984,1257.0304,2587.187233369648
6154,3874.956,3063.6856415688626
3978,882.8508,947.0638548419747
4609,1049.9666,708.9097737903271
6039,1757.712,2501.599998794619
882,300.9416,527.0873819602912
3443,1150.5024,927.1893315802699
7632,41.9454,-1136.6089933161625
4967,3146.5708,3028.9748802059494
3634,1601.249,2003.3298774825878
4060,5609.365,4973.798936730845
651,229.701,-1071.431677574472
1852,874.8612,524.929278091744
162,3315.684,3252.3865479181904
7043,992.7078,2434.8225364801447
4240,1518.024,3024.0851951372397
6163,1957.452,2212.7115979716573
5863,2387.5588,3181.3558441309697
304,7696.648,3477.362568706676
4853,2852.2872,2502.7115683232614
7311,1494.0552,1509.0127325334072
7398,1494.0552,1452.9427600131567
6866,647.8234,1537.9148630855
6943,325.5762,1736.1093722427909
1085,5173.266,4224.032009854614
7496,2868.2664,3823.8762571732577
5165,2954.1546,2902.934162793519
2457,5099.3622,3484.003789711893
8008,2743.7618,3515.1390952482434
2813,113.186,-107.80403691375432
2214,2936.178,3019.27818176437
1168,2519.3872,1856.0799760974996
8070,868.869,1772.828969958101
6148,2740.4328,3166.292280112499
8253,2896.8958,2199.869273519459
6913,325.5762,1896.8635265476457
6340,3123.9336,2996.6366037145294
8003,1342.2528,2963.5556766358322
1261,2681.8424,2348.703398113214
296,583.2408,968.6449866266744
229,3101.2964,4314.550578312657
2241,856.8846,1151.3355454152575
4407,587.2356,1771.6427023200504
221,1416.8224,1594.8234548256542
6982,5073.396,4124.765344443933
6688,5888.3352,4287.342179398425
1411,928.791,1091.121800830541
2549,6381.693,2334.973162264026
4123,4082.6856,2492.2189863753038
5435,2127.231,2431.6552703211146
2076,2516.724,2070.8638488950996
7886,1857.582,1808.7997351815225
3840,1559.9694,2475.2011773290296
4068,1761.7068,1508.8225205002104
5972,549.285,1050.6205115889418
7176,2037.348,2786.3539617714027
1091,2503.408,2573.816425743356
7138,652.484,913.3182031757503
8141,452.744,627.90888072691
2250,458.0704,1815.4073248151344
4977,2446.815,2598.4583376962064
5518,2463.46,1369.9627686943395
6481,2716.464,2278.5350150458357
6605,1125.202,2164.161353061647
4328,5690.5926,2746.520068857276
8153,1719.7614,2939.151868344601
6289,2247.075,2459.1801477617896
2676,4134.618,2889.95269696048
4582,3495.45,3941.159771330124
5399,2802.3522,1984.962312928163
8412,2203.798,3430.3902934727103
5599,429.441,314.9508371131253
4076,2450.144,2670.5235076110057
6436,3506.7686,2572.5488651872533
3636,6338.416,3107.6038987552433
841,178.4344,-450.78998321863355
3528,3872.9586,2962.9481643223016
1547,829.5868,634.2869810769507
6724,1454.1072,1908.0396359702008
6853,3098.6332,2017.497187192322
8046,392.822,3111.6406774394436
1029,1198.44,1038.6638426889144
7766,1707.777,1822.5458375725448
6670,264.9884,2264.4184996830686
8148,3142.576,3117.5128951314673
7355,80.5618,-614.5403030711063
4900,3439.5228,2777.9413346152164
6428,1808.9786,2758.2235409317273
5498,309.597,1452.2019082862562
7533,2572.6512,3123.1890478102714
7994,3593.3226,2740.3527287667507
3910,1621.8888,3315.78487107043
2568,659.142,599.6492302556196
2644,884.1824,1046.1678069075422
733,1807.647,1870.5126226777263
4105,5522.811,5573.062536184518
5694,1435.4648,2236.574744588461
6512,2841.6344,2208.6689742512176
6590,3691.1952,2462.7854143260065
5558,6624.71,4342.5227074706945
1750,5956.9126,4230.753095671064
836,145.8102,-1078.667204237618
2528,6503.5344,3118.527288538232
4831,858.882,2262.8692746211027
5006,1701.7848,2220.827017972375
7489,614.5334,713.2793535889757
2866,250.3408,158.78638773332227
7154,3835.008,3512.929232416709
683,1488.063,1670.7662914908055
499,1298.31,2004.1086939832016
388,717.7324,2388.964464661648
6101,2999.429,2722.0716708370155
3311,1346.2476,3495.7580044924034
6380,3755.112,2968.7432901240663
8404,153.134,-645.6912858934684
119,1141.847,3316.49790049646
158,1701.7848,2382.2531254024616
6968,755.0172,1427.9539082864567
3986,4250.4672,1810.9034866400875
5962,1641.197,1717.8877402982248
6693,1957.452,2234.755923837798
1044,6048.793,4105.041971474277
3964,2077.296,1799.9735648968212
6059,3704.5112,3713.4000043245155
4301,3295.71,1696.4865001470191
7733,467.3916,316.4621197841816
7868,2542.0244,1780.6582669946324
6837,4165.2448,3849.039951932841
3975,892.8378,1630.5103721732007
6099,567.2616,373.21542627941494
7276,1537.998,1603.4187126492272
1422,852.224,1391.7216505169167
4561,2183.824,1865.594957899466
6183,3509.4318,2766.7253917540197
1644,153.7998,554.0983374543157
2480,782.9808,1260.7800245001818
2877,3165.879,3309.9263696018766
2491,109.1912,-97.97352098185502
1831,1733.7432,2452.6952542146882
6464,2195.8084,2185.518959293393
6141,4460.86,2981.659343077097
7016,8062.838,5076.57504419174
1240,3415.554,3272.431270175475
2542,1211.756,1486.9972207220562
4225,233.03,1848.2142489987455
6372,2846.295,2539.075766448198
4220,1571.288,2694.78611253118
4418,2530.7058,2024.2388250464821
7542,785.644,1361.6839987159942
7198,3981.484,2392.0233219151896
2041,633.8416,806.9928789381665
2223,188.4214,1140.5275970597513
3852,1073.2696,1376.2372616850616
1142,3747.1224,4331.30080065523
5139,988.0472,2033.0808090624164
7833,4482.1656,3455.5847243703597
6673,1006.6896,4129.075559469257
532,95.8752,-1099.0988152820119
3222,852.224,1390.4181865591431
3581,1006.6896,1795.2866154553378
6043,677.1186,3358.4489806438537
7004,870.8664,2355.0536162326507
4013,4857.6768,3895.588926231763
422,3415.554,3720.5685747203215
7899,377.5086,634.4844097492387
1373,5426.27,3556.3955053799664
22,1587.2672,3259.0924249035133
495,2336.958,2957.4044822945593
4781,2784.3756,2737.3077525585504
4270,2360.9268,2324.25508431756
7680,419.454,1383.716485380565
1718,563.9326,957.4799459705082
1683,990.7104,2688.7654753459183
6415,126.502,-821.4341021955829
6079,341.5554,824.1095513516923
3744,4334.358,2461.062422180631
2388,1004.0264,3681.6951650077335
6024,171.1106,830.7361985967955
6619,2316.984,2856.8177340362517
8487,4111.315,4072.044348392581
144,905.488,1085.5255880025957
3972,1895.5326,2468.742259873795
574,37.9506,-1304.6338297394796
4018,3392.9168,2076.07051104213
6526,2145.2076,5236.53252678512
4873,4302.3996,5262.830385511088
5968,4996.829,4184.682834876789
3706,4452.8704,5132.5929375724245
3648,3257.7594,2469.7506837343435
3239,3693.8584,3240.8410211883556
1066,2633.9048,2034.9537188218837
167,1743.0644,1772.8565762272929
5318,540.6296,587.711870422929
1869,1518.024,1771.7854170734356
1666,512.666,623.8337969678396
8265,4026.7584,2519.593646323833
526,283.6308,1978.959924968356
2931,196.411,1197.6556463949953
1112,1544.656,2658.5572234667343
8004,2446.1492,3656.067163070463
4872,2940.1728,2917.0115799833575
6711,3563.3616,2376.9674919487375
2632,1629.8784,1727.6901894376379
987,5061.4116,3731.3681696674603
6561,1030.6584,2918.529564611945
1122,1125.202,1591.424056802198
989,5518.1504,4222.067007623877
776,857.5504,1849.7336133553313
274,2082.6224,1486.322859532256
7376,2399.5432,2312.8785919703123
8368,1800.3232,1782.5609498701945
33,2174.5028,1466.0125998199408
5379,926.7936,681.9062858513562
5253,5645.984,2521.2149733314495
1478,4211.185,4148.507741199675
6376,2651.2156,1961.5262252990008
2328,1120.5414,1283.8785300788338
8327,3012.0792,2747.5366676261788
8101,2189.1504,2902.8809357161012
8192,2908.2144,1770.9302536342848
3664,1318.284,1617.221220159889
3849,1525.3478,947.8663362479065
2270,695.0952,1914.654140750908
6757,2807.0128,2764.510808428373
1656,3455.502,2040.5966860316698
4364,1411.496,2909.3128776866856
152,2768.3964,2888.425683979487
4902,2290.352,2254.9831258298655
8193,2656.542,2126.006927783907
7588,1845.5976,1675.944417590396
7484,671.1264,3668.9086082380686
487,75.2354,-720.2297102291741
5476,193.7478,-835.9776307316738
2420,998.7,4053.3727894875155
2894,1384.1982,3161.4856813272663
3583,5660.6316,3188.259018982433
1070,952.7598,585.9075173133203
134,952.094,2732.1017624601373
7575,641.8312,3953.3645728698875
1454,107.8596,-911.3717236149623
5871,129.831,177.76695201686334
5864,1201.769,1013.9066669689289
4512,383.5008,798.0571833264125
3053,34.6216,-1316.486532928091
7286,1102.5648,1033.8287804385745
5397,61.9194,-859.7255783721421
6970,1416.8224,1218.7808385892092
2560,1609.9044,2012.9749824340256
2026,3425.541,3680.98833341037
6578,1418.154,1666.3601182450168
3069,1736.4064,3440.9204966609386
318,3877.6192,2272.3886284834925
4189,3238.4512,2831.940276848778
5306,1054.6272,1579.9223296619514
3391,2376.906,1972.8920786387612
1121,593.2278,1181.7772543704873
6576,1034.6532,761.7040211993012
2899,2709.1402,3311.394887785347
7082,2801.6864,2890.4112307093947
5268,1323.6104,3145.7011645364964
4323,978.726,768.0860713573754
6096,1747.725,2049.270336110561
1643,1198.44,2494.1422349262357
6614,406.138,884.3610002373719
2134,490.0288,2023.1540443936149
1382,639.168,751.8582804921489
5061,402.809,1294.7746931374459
6124,1062.6168,1570.2234205661869
5455,982.7208,2013.8717817732272
4425,998.7,1674.7877877849498
4355,4327.7,3595.7780821347974
509,95.8752,-362.57400641510776
3671,2036.6822,1838.6990371926408
6900,4314.384,2970.336575798601
3286,8138.7392,5503.785588717101
7951,4218.5088,4294.7608841768415
7245,517.3266,945.0409944943976
2453,1325.6078,2049.4601471164233
6906,6454.931,4373.1284119994125
971,615.1992,917.7347903533803
313,1677.816,2493.994045184067
7871,1677.816,2271.2016171036717
3202,539.298,640.8429543913039
5759,784.9782,2173.841354690845
5583,3520.0846,3350.009687689132
4858,1607.2412,1600.5177974486312
7248,1289.6546,1754.9209804929446
7802,1444.1202,2479.7693349096508
8220,2621.9204,2072.8264076080472
558,2876.256,3183.8757112335925
4904,4673.916,2506.7829056489554
276,7452.9652,4037.422036223413
1540,716.4008,952.8613132263911
7511,3111.9492,2734.806509255999
3474,755.0172,18.34616322677448
4139,394.1536,602.5162728793089
1984,4086.0146,3975.7990426240285
2285,3202.498,2062.823029386338
2615,7201.2928,5039.117771860696
3891,1358.232,1573.9057006932194
7784,2681.8424,2374.1339167079286
6444,3844.995,3814.295608445595
6308,691.1004,1793.6199846571415
1942,3105.957,3296.4324179338228
2569,4402.2696,2407.771015148056
1977,2713.135,3210.614250389942
1220,2884.2456,2524.7166043845
5601,3113.2808,3563.261675076528
8499,2976.126,1761.260461028068
3182,1142.5128,1438.9384687223983
2381,4374.306,4027.9681885755003
2585,4225.1668,3185.8116621460185
6390,4434.228,3574.419800419299
4887,1749.7224,2036.2967520081902
8066,4171.9028,2618.6218109747942
286,296.9468,455.2958604553919
994,2982.784,2435.678600061773
2586,139.818,-1193.8669127506219
4753,3793.7284,2742.304495401577
1952,554.6114,1302.9473719615307
7984,1245.046,1772.7669365021209
7356,974.0654,1505.9878427085196
5904,517.9924,4096.819376765857
72,4604.6728,2580.5865254517976
519,5344.3766,5104.090055995142
5081,1342.2528,1734.2664203941004
4978,1784.344,2840.1858069203927
7150,4407.596,3445.791692772279
548,2094.6068,1521.4403679358702
2888,2167.179,1792.362576419693
7428,1845.5976,1688.5843880143602
1892,1583.9382,2078.130496837831
8007,262.3252,2226.8654858070167
6702,1179.1318,918.5419029424261
5356,1158.492,3111.8981185547095
1955,1514.695,1622.381014311945
5362,1006.6896,1724.5521947430564
7667,2253.0672,2014.3414813484171
2190,934.7832,570.5849465006236
5564,751.0224,1202.78891215679
3711,1619.2256,1653.3407593076004
1675,2007.387,2221.1071078508103
6257,1342.2528,2195.4712092642667
842,1470.0864,1080.1883829630872
247,974.7312,2783.8679001034175
8025,207.7296,-1099.1408937131646
8516,858.882,662.6931787812559
4110,2621.9204,1657.559638474172
3573,1518.024,2494.5617120783227
2217,2428.8384,2582.1470676890053
7779,1258.362,1484.159589412829
4339,1114.5492,2163.742075667975
5553,2456.802,3972.850057290273
6285,2902.888,2367.746331222759
5335,339.558,789.6381812910108
3993,529.9768,2178.31316204184
3485,666.4658,866.2585753512294
3996,110.5228,-149.27005021557216
2565,3844.995,3073.467824860927
4999,2324.9736,3852.4481436968504
6934,2616.594,4280.106155829331
4770,253.004,116.98324252773227
3083,7534.1928,3091.982060804693
725,918.804,2168.7326043755065
2682,3531.4032,2379.912783539976
7922,801.6232,2456.5975385686756
1741,614.5334,1004.1933727503651
6721,1573.9512,2297.7575726453115
6897,3261.7542,2386.0893237643018
779,597.2226,717.3435835514863
50,3134.5864,2305.9020246638866
4696,2534.0348,3722.924547034646
7639,123.173,30.940914278809487
7978,3350.3056,3118.2297956079547
406,5770.4886,3471.324473365934
4234,3379.6008,3169.2628825050306
5514,3880.2824,2081.003190623387
4034,107.8596,-136.53373112831287
6652,715.0692,2063.424415065606
2655,2066.6432,2099.688254804007
2141,5294.4416,4463.337145946278
6291,441.4254,2029.417553407668
6519,2504.7396,2188.450203096707
2617,1522.0188,2343.2979535519403
6784,610.5386,1568.423575602675
3465,1518.024,3072.5842977463467
156,262.3252,1915.9727621400498
8502,3020.0688,3375.3692356013044
2795,308.9312,620.1107663731441
6627,343.5528,817.876193267166
6518,2259.0594,3986.4041282091466
578,4655.2736,3894.3732748026823
4302,3338.987,3224.498844412007
8096,1163.8184,1187.9508538332802
2948,3868.9638,3063.288293604162
4004,4327.7,4193.678463616987
2872,796.9626,658.9486416750933
2653,4195.8716,2997.0072878009123
8111,363.5268,1135.9222705912978
1308,343.5528,1963.2816618451238
317,452.744,1725.2136344597375
5587,1231.73,877.7080257165608
5817,596.5568,689.3153829010548
7573,3435.528,2431.229757866367
2958,3350.3056,3279.766867614852
1812,1597.92,1705.2703478992364
7785,3146.5708,2946.541192222029
2531,2087.9488,2339.5499079275733
4627,4727.18,3176.452545239452
7289,1651.184,1829.881069886127
4957,298.2784,-725.5918760351033
6418,185.0924,-423.44849935958246
188,2336.958,2848.356093937774
2004,4777.7808,3161.362243627842
4235,494.0236,745.5145215226105
5129,3427.5384,2674.943495980545
217,260.9936,2241.7871019460667
2405,2109.2544,1867.4169654792533
5168,282.2992,671.9523713493236
3753,3998.7948,3466.1232759026334
1978,447.4176,918.8586569298418
4226,476.047,1524.9185653168543
5992,3243.7776,3916.8018492009633
6005,1693.7952,1725.8812945033526
2767,185.7582,1145.8078018527235
2760,2588.6304,2399.84337827525
4160,1938.8096,2417.470391454057
4338,5704.5744,3961.9131952834687
1334,4098.6648,1857.4340389373735
1597,1893.5352,2635.1172122998887
7482,3467.4864,1532.8170867977287
8335,708.4112,969.8052380130439
1833,1985.4156,2379.348395159215
7970,2157.192,2877.147352211312
1514,3368.948,3768.9484157708434
2887,6359.7216,3908.4566813278398
2423,1225.072,1020.6421277318736
6035,88.5514,-455.04408993044717
7301,3728.48,3130.6812473692357
1063,568.5932,458.7139604450754
4912,4853.682,2839.4065051199204
1172,2251.7356,2023.1831802061117
8105,1155.8288,1528.937152179176
2929,4604.6728,3973.8528654764746
7323,1188.453,3920.8560493308482
1972,1120.5414,1186.7371652528138
1768,1398.18,1643.378455240661
122,186.424,-385.94299291664674
4488,1406.1696,1506.4735338786322
1529,3749.7856,2763.150864821483
1621,3755.112,3181.192438947839
7278,326.242,633.2036181349524
4942,2221.1088,3020.4310891983296
1928,1897.53,2005.4462287596052
2890,2846.295,2785.6223180172665
1087,1522.0188,3945.2552377627408
5036,4094.67,2689.9665220808115
8437,2596.62,1805.1665506494846
6129,1693.7952,2065.248846472007
294,5499.508,4576.11043126989
7132,2449.4782,2970.638417254174
6197,2526.711,3364.6700947144973
7870,1480.0734,2683.578609729683
5439,1581.9408,1163.0127152265384
8438,3034.0506,2290.4495351329906
1642,211.7244,-93.8920284312403
1234,872.198,1366.3237548762122
1185,822.263,718.562278778991
3046,295.6152,437.8374445389052
384,3523.4136,2133.4840205752726
3756,5552.1062,2559.6323638807976
7476,1494.0552,1394.0616685376654
2663,102.5332,-242.0635605149514
4982,3367.6164,2868.713242248885
4987,455.4072,506.44860761361906
684,5159.2842,3078.3477201562837
8022,5812.434,3087.4747513330076
4085,2120.573,2710.0398316613623
7110,2644.5576,3589.450255396783
1533,1943.4702,1411.9260518615913
451,1816.3024,1419.332234123675
4237,1404.1722,1391.6037885649766
2640,1288.9888,2559.6667590555935
1376,1151.1682,2590.8293339344077
1914,515.3292,-472.1397379871687
5866,6636.6944,3775.5118156854714
2980,3101.2964,2984.7515925109665
1490,486.034,1920.486838787502
4629,447.4176,2139.2616833711854
5777,335.5632,802.315488409057
4030,1318.284,1830.6633685323336
1811,468.7232,1070.645839729237
2038,1470.0864,3040.14962352765
6159,697.0926,1785.8706343241915
5313,750.3566,1760.965143625978
6134,8217.3036,5458.610412860899
1536,2320.9788,2631.992770038638
2604,3956.8494,3124.805786763197
5598,1882.2166,2883.203698462651
396,3707.1744,3772.8084683315637
8376,3717.8272,3842.2812566673606
6157,583.2408,1576.9308462452045
14,1977.426,3109.806622249128
5546,1980.755,3309.2850057235764
1900,4566.0564,3954.2195149789795
2475,361.5294,59.81065727335681
7343,8209.314,4389.061365879272
6939,886.8456,1151.5064791656807
7658,826.2578,2273.796069146016
4092,647.1576,2315.735652170582
4857,722.393,1390.923497398947
5603,169.779,845.2773217555073
4178,653.1498,3377.904070773341
7160,1318.284,1434.4006170741154
8407,575.2512,2416.3891616635724
6752,882.8508,2373.2087099274895
4716,3182.524,2507.3770210498587
90,369.519,73.6134255026418
5421,2149.2024,2929.840964340823
5326,3950.1914,3615.650257913858
5632,2852.2872,2665.0033904181973
5354,272.978,-1048.9259035963505
8167,1857.582,2079.1738382885815
3126,2090.612,3189.74163862778
6020,1218.414,1016.6665346171112
3050,3761.77,2485.876422700245
3490,1687.1372,3887.495878257333
6669,1670.4922,2148.674969157334
4948,1981.4208,4015.59040639002
6047,1488.063,1584.8851037408895
15,1547.3192,987.4321584102686
1315,1413.4934,1853.3325914437917
8484,2324.9736,2119.021519563883
2693,3408.896,4169.007669403082
5183,2458.1336,2782.927315337173
6413,447.4176,1268.734889294425
